kristal_subscription_id,skey,fund_id,fkey
2069718.0,54.906|50306|1224590,21685.0,54.906|50306|1224590
2069740.0,54.912|30295|1224590,21686.0,54.912|30295|1224590
2073279.0,54.9622|48911|1277694,174159.0,54.9622|48911|1277694
2068744.0,540.54|47735|1290529,19614.0,540.54|47735|1290529
2072376.0,54051.929|41432|1289810,120754.0,54051.929|41432|1289810
2069814.0,54231.285|42610|1289810,21485.0,54231.285|42610|1289810
2073268.0,544.58|63006|1288769,172469.0,544.58|63006|1288769
2072886.0,54407.347|47899|1289810,159901.0,54407.347|47899|1289810
2078483.0,5446.9978|78521|1279892,182292.0,5446.9978|78521|1279892
2074213.0,545.35|44083|1293758,176650.0,545.35|44083|1293758
2078813.0,54568.77|56692|1294089,182295.0,54568.77|56692|1294089
2072130.0,5460.567|45385|1286657,99421.0,5460.567|45385|1286657
2078484.0,5476.241|78521|1287680,182446.0,5476.241|78521|1287680
2071214.0,5477.88|21438|1293758,47440.0,5477.88|21438|1293758
2071189.0,5486.63|53657|1281575,35510.0,5486.63|53657|1281575
2072274.0,549.15|57352|1278266,112063.0,549.15|57352|1278266
2068551.0,55.01|47723|1224590,19288.0,55.01|47723|1224590
2074099.0,55.0952|17888|1295954,178067.0,55.0952|17888|1295954
2074229.0,55.0952|27700|1295954,178074.0,55.0952|27700|1295954
2069390.0,55.289|49844|1224590,21127.0,55.289|49844|1224590
2073576.0,55.394|75992|1277694,174182.0,55.394|75992|1277694
2078945.0,55.41|50055|1289266,182655.0,55.41|50055|1289266
2069133.0,55.433|49568|1224590,20758.0,55.433|49568|1224590
24449.0,55.604|18881|1224590,17975.0,55.604|18881|1224590
2073583.0,55.9614|24531|1277694,174183.0,55.9614|24531|1277694
2073569.0,55.9614|47506|1277694,174176.0,55.9614|47506|1277694
2073462.0,55.9614|7414|1277694,174166.0,55.9614|7414|1277694
2072716.0,55000|42236|1294731,152749.0,55000|42236|1294731
2074994.0,55000|42598|1296408,178424.0,55000|42598|1296408
2075213.0,55000|58447|1296438,178762.0,55000|58447|1296438
2075215.0,55000|58447|1296439,178766.0,55000|58447|1296439
2078384.0,552.71|50016|1278266,181660.0,552.71|50016|1278266
2074821.0,5520.331|39646|1286657,177837.0,5520.331|39646|1286657
2068670.0,5527.672|43983|1289618,19360.0,5527.672|43983|1289618
2068669.0,5536.485|43983|1289619,19359.0,5536.485|43983|1289619
2071535.0,55369.112|56014|1289810,59464.0,55369.112|56014|1289810
2076801.0,5550.006|62435|1287680,180498.0,5550.006|62435|1287680
2068258.0,5576.646|44527|1275448,18316.0,5576.646|44527|1275448
45894.0,558.4029|17505|1277694,8183.0,558.4029|17505|1277694
2069723.0,55958.756|41308|1289810,21157.0,55958.756|41308|1289810
2068069.0,55|44573|1289651,18026.0,55|44573|1289651
2074037.0,55|50055|1295996,176740.0,55|50055|1295996
2072655.0,56.0878|15464|1277694,170176.0,56.0878|15464|1277694
2072841.0,56.0878|56587|1277694,170183.0,56.0878|56587|1277694
2074984.0,56.15|77488|1289266,178000.0,56.15|77488|1289266
2069139.0,56.212|49312|1224590,20760.0,56.212|49312|1224590
2071981.0,56.424|50016|1224590,100521.0,56.424|50016|1224590
2073130.0,56.4808|55834|1277694,172568.0,56.4808|55834|1277694
65631.0,56.4978|22660|1272135,15700.0,56.4978|22660|1272135
2074310.0,56.52|75779|1289266,176936.0,56.52|75779|1289266
2074377.0,56.53|76945|1289266,177163.0,56.53|76945|1289266
2072540.0,56.7032|16532|1277694,157016.0,56.7032|16532|1277694
2068748.0,56.997|48166|1224590,19987.0,56.997|48166|1224590
2076636.0,56000|42598|1296596,180510.0,56000|42598|1296596
2072577.0,560|57773|1294482,142338.0,560|57773|1294482
2073874.0,5610.76|75676|1287389,175791.0,5610.76|75676|1287389
2074170.0,563.2623|75958|1279893,176522.0,563.2623|75958|1279893
2071235.0,563.282|50068|1293834,43764.0,563.282|50068|1293834
2073116.0,56467.996|48200|1289810,181026.0,56467.996|48200|1289810
2068965.0,565.131|21934|1289429,20991.0,565.131|21934|1289429
2072182.0,565.419|49470|1290769,134338.0,565.419|49470|1290769
2072369.0,56532.451|56322|1289810,119664.0,56532.451|56322|1289810
2073489.0,5679.04|67176|1286657,173071.0,5679.04|67176|1286657
2068815.0,5689.472|8021|1286657,19867.0,5689.472|8021|1286657
34049.0,569.62|21249|1274137,2831.0,569.62|21249|1274137
2073193.0,57.0002|9687|1277694,172576.0,57.0002|9687|1277694
2068696.0,57.143|48196|1224590,19588.0,57.143|48196|1224590
2072997.0,57.1625|49727|1272135,167011.0,57.1625|49727|1272135
2073002.0,57.1625|49731|1272135,167017.0,57.1625|49731|1272135
2073329.0,57.2368|23970|1290929,172532.0,57.2368|23970|1290929
2073321.0,57.2369|16702|1290929,172524.0,57.2369|16702|1290929
2069942.0,57.2951|47943|1277694,36595.0,57.2951|47943|1277694
54934.0,57.368|28626|1224590,13464.0,57.368|28626|1224590
2078018.0,57.4991|15672|1290929,181274.0,57.4991|15672|1290929
2076368.0,57.51|58036|1289266,179810.0,57.51|58036|1289266
2072870.0,57.6064|9742|1277694,170184.0,57.6064|9742|1277694
2072606.0,57.6217|55719|1277694,157021.0,57.6217|55719|1277694
40555.0,57.7074|19083|1270687,7214.0,57.7074|19083|1270687
2068545.0,57.906|44535|1224590,19290.0,57.906|44535|1224590
2077596.0,57.96|77253|1289266,181204.0,57.96|77253|1289266
2077591.0,57.96|77257|1289266,181205.0,57.96|77257|1289266
2077593.0,57.97|77255|1289266,181203.0,57.97|77255|1289266
2072965.0,5700|49240|1294079,163879.0,5700|49240|1294079
2073355.0,570|16185|1295690,172555.0,570|16185|1295690
2074101.0,5711.295|76643|1286657,176376.0,5711.295|76643|1286657
2071862.0,5717.8471|55616|1294168,103805.0,5717.8471|55616|1294168
2073825.0,572.1992|62884|1279893,174979.0,572.1992|62884|1279893
2073322.0,572.3679|7681|1290929,172525.0,572.3679|7681|1290929
2069903.0,572.665|8841|1290769,54078.0,572.665|8841|1290769
2073202.0,573.8726|62783|1279893,172447.0,573.8726|62783|1279893
2068693.0,57315.55|47400|1287418,19480.0,57315.55|47400|1287418
36191.0,574.93|20906|1274137,3462.0,574.93|20906|1274137
2078449.0,575.871|77878|1293778,182009.0,575.871|77878|1293778
2071720.0,575.99|34102|1274137,73054.0,575.99|34102|1274137
2068471.0,57637.999|40697|1289810,18684.0,57637.999|40697|1289810
2069702.0,577.103|19101|1290769,21716.0,577.103|19101|1290769
2072171.0,5788.1089|8960|1273278,126724.0,5788.1089|8960|1273278
2068259.0,58.073|44692|1289651,18699.0,58.073|44692|1289651
2071485.0,58.1826|53831|1277694,70343.0,58.1826|53831|1277694
2072745.0,58.2125|17850|1277694,170179.0,58.2125|17850|1277694
2072871.0,58.2125|53982|1277694,170185.0,58.2125|53982|1277694
2072773.0,58.2125|54055|1277694,170180.0,58.2125|54055|1277694
2072878.0,58.2125|55796|1277694,170188.0,58.2125|55796|1277694
2072806.0,58.31|62265|1290216,159160.0,58.31|62265|1290216
2072186.0,58.392|57286|1224590,112074.0,58.392|57286|1224590
2072188.0,58.402|57322|1224590,112076.0,58.402|57322|1224590
2071173.0,58.8249|55419|1277694,55166.0,58.8249|55419|1277694
2068649.0,580.0912|47191|1269016,19334.0,580.0912|47191|1269016
2068648.0,580.0912|47195|1269016,19335.0,580.0912|47195|1269016
2069952.0,5802.7543|42633|1290917,43578.0,5802.7543|42633|1290917
2068563.0,5804.842|46709|1287418,19192.0,5804.842|46709|1287418
2073153.0,581.4138|62851|1279893,172356.0,581.4138|62851|1279893
2069108.0,581.573|33540|1290769,20852.0,581.573|33540|1290769
2071723.0,58155.90611|49911|1268749,85837.0,58155.90611|49911|1268749
2071770.0,5819.85|30373|1293758,77825.0,5819.85|30373|1293758
2076619.0,5820.99282|56041|1296234,181683.0,5820.99282|56041|1296234
2073648.0,58300.626|58066|1289810,173484.0,58300.626|58066|1289810
2073281.0,585|58506|1294717,172481.0,585|58506|1294717
2071259.0,586.61|43735|1293770,50256.0,586.61|43735|1293770
2071183.0,5866.1004|55616|1293770,50264.0,5866.1004|55616|1293770
2072057.0,588.097|57384|1293493,93392.0,588.097|57384|1293493
2076873.0,589.85|78058|1296642,180197.0,589.85|78058|1296642
2072354.0,58963.521|55767|1289810,119652.0,58963.521|55767|1289810
2069915.0,5899.3396|44766|1293528,33369.0,5899.3396|44766|1293528
2071121.0,59.076|21511|1277694,36593.0,59.076|21511|1277694
2074003.0,59.259|50055|1289001,176093.0,59.259|50055|1289001
2067959.0,59.436|43727|1224590,17972.0,59.436|43727|1224590
2076183.0,59.666|21842|1289637,179686.0,59.666|21842|1289637
2074121.0,59.69|76367|1289266,176379.0,59.69|76367|1289266
67235.0,59.944|42467|1224590,17414.0,59.944|42467|1224590
2076874.0,59.958|77386|1296642,180196.0,59.958|77386|1296642
66729.0,59.9911|41988|1272135,167014.0,59.9911|41988|1272135
2069895.0,5901.404|50542|1274546,21713.0,5901.404|50542|1274546
2076995.0,591.3534|78116|1279892,180606.0,591.3534|78116|1279892
66738.0,59132.977876|19509|1268749,17072.0,59132.977876|19509|1268749
2073649.0,59132.978|55786|1289810,173485.0,59132.978|55786|1289810
2069704.0,5929.0706|50456|1293324,21677.0,5929.0706|50456|1293324
2069897.0,59357.512386|50229|1268749,32816.0,59357.512386|50229|1268749
67839.0,59366.911942|15332|1268749,17667.0,59366.911942|15332|1268749
2069788.0,595.07|46768|1287389,21523.0,595.07|46768|1287389
49875.0,596.75|28558|1274137,10494.0,596.75|28558|1274137
2069464.0,5969.0267|30373|1290944,21459.0,5969.0267|30373|1290944
2073028.0,597|58506|1290770,167573.0,597|58506|1290770
2069338.0,6.024|49011|1275496,20777.0,6.024|49011|1275496
35084.0,6.1085|21669|1263198,3096.0,6.1085|21669|1263198
2073802.0,6.1378|20421|1295831,174491.0,6.1378|20421|1295831
34418.0,6.1933|21455|1263198,2859.0,6.1933|21455|1263198
2072074.0,6.239|57048|1275496,93391.0,6.239|57048|1275496
2075084.0,6.349|11963|1296417,177870.0,6.349|11963|1296417
2073808.0,6.4272|22905|1295831,174513.0,6.4272|22905|1295831
2077066.0,6.516|75639|1294693,180596.0,6.516|75639|1294693
2073721.0,6.517|76267|1294693,174157.0,6.517|76267|1294693
2073722.0,6.543|76263|1294693,174156.0,6.543|76263|1294693
2078976.0,6.774|57029|1294693,182550.0,6.774|57029|1294693
18057.0,6.9724|17403|1263198,1694.0,6.9724|17403|1263198
2076880.0,60.001|77370|1296642,180203.0,60.001|77370|1296642
2071800.0,60.401|56041|1277694,105442.0,60.401|56041|1277694
2071853.0,60.401|8841|1277694,105449.0,60.401|8841|1277694
2074146.0,60.58|62425|1289266,176401.0,60.58|62425|1289266
2071513.0,60.8421|19291|1277694,70344.0,60.8421|19291|1277694
2074006.0,600000|47360|1296046,176355.0,600000|47360|1296046
2072238.0,60000|41434|1294391,113180.0,60000|41434|1294391
2077065.0,60000|42662|1296701,180929.0,60000|42662|1296701
2076468.0,60000|45017|1296562,180282.0,60000|45017|1296562
2074786.0,60000|46375|1296385,178239.0,60000|46375|1296385
2075082.0,60000|46375|1296425,178498.0,60000|46375|1296425
2075480.0,60000|77459|1296449,178977.0,60000|77459|1296449
2075347.0,60000|77644|1296449,178975.0,60000|77644|1296449
2069465.0,60097.597416|20912|1268749,21174.0,60097.597416|20912|1268749
38794.0,6022.5487|18355|1276934,4545.0,6022.5487|18355|1276934
2071236.0,603.516|55823|1293834,43743.0,603.516|55823|1293834
2071532.0,603.646|23409|1293493,69793.0,603.646|23409|1293493
2071123.0,603.646|54093|1293493,69789.0,603.646|54093|1293493
2071288.0,603.64|11963|1293493,73583.0,603.64|11963|1293493
2075149.0,605.6531|58052|1279892,178241.0,605.6531|58052|1279892
2072874.0,6052.7775|62435|1279892,162838.0,6052.7775|62435|1279892
2072352.0,60558.202|55922|1289810,119650.0,60558.202|55922|1289810
2068927.0,6057.7607|17079|1290668,20446.0,6057.7607|17079|1290668
2072350.0,60582.653|55928|1289810,119648.0,60582.653|55928|1289810
2068612.0,606.15|47041|1290372,19287.0,606.15|47041|1290372
2072364.0,6063.62|55786|1288769,119662.0,6063.62|55786|1288769
2073907.0,6069.9462|62832|1294282,175572.0,6069.9462|62832|1294282
2069939.0,609.6817|20877|1293493,51913.0,609.6817|20877|1293493
2076879.0,60|76865|1296642,180202.0,60|76865|1296642
2076878.0,60|76935|1296642,180198.0,60|76935|1296642
2076881.0,60|77791|1296642,180204.0,60|77791|1296642
2073422.0,61.21|58609|1289266,172646.0,61.21|58609|1289266
2073412.0,61.21|75732|1289266,172647.0,61.21|75732|1289266
2073420.0,61.2|58623|1289266,172645.0,61.2|58623|1289266
2069262.0,61.3245|19102|1290929,20626.0,61.3245|19102|1290929
2078225.0,61.732|22275|1296812,181467.0,61.732|22275|1296812
2073273.0,61.78|62988|1289266,172553.0,61.78|62988|1289266
21761.0,61.999|18384|1224590,2097.0,61.999|18384|1224590
2068962.0,613.37|46824|1287389,20386.0,613.37|46824|1287389
2074105.0,615.385|76643|1274546,180181.0,615.385|76643|1274546
2069784.0,615.498|10934|1293493,25207.0,615.498|10934|1293493
2069808.0,615.498|17420|1293493,25209.0,615.498|17420|1293493
2069819.0,615.498|28195|1293493,25211.0,615.498|28195|1293493
2069786.0,615.498|30538|1293493,25206.0,615.498|30538|1293493
2069820.0,615.498|43027|1293493,25210.0,615.498|43027|1293493
2069815.0,615.498|50474|1293493,182875.0,615.498|50474|1293493
2075219.0,61865.628|43592|1289810,177995.0,61865.628|43592|1289810
2068712.0,62.0423|47979|1289651,19777.0,62.0423|47979|1289651
2068711.0,62.0423|48010|1289651,19778.0,62.0423|48010|1289651
67211.0,62.0589|43131|1288373,17511.0,62.0589|43131|1288373
33648.0,62.091|21252|1224590,4491.0,62.091|21252|1224590
39444.0,62.199|22753|1224590,5351.0,62.199|22753|1224590
2074179.0,62.3111|76263|1288373,178597.0,62.3111|76263|1288373
33638.0,62.3639|20911|1224590,4481.0,62.3639|20911|1224590
33637.0,62.3639|20912|1224590,4480.0,62.3639|20912|1224590
2072558.0,62.41463|58486|1294139,144468.0,62.41463|58486|1294139
2072260.0,62.62|49731|1293567,112060.0,62.62|49731|1293567
2072262.0,62.64|49727|1293567,112061.0,62.64|49727|1293567
2071098.0,62.6661|24538|1277694,36594.0,62.6661|24538|1277694
2073445.0,620.19|57917|1289266,172719.0,620.19|57917|1289266
2071806.0,6207.739|43929|1286657,81552.0,6207.739|43929|1286657
2068879.0,6210.409|43027|1286657,20126.0,6210.409|43027|1286657
2069085.0,623.23|48093|1287389,20592.0,623.23|48093|1287389
2069389.0,623|48395|1290973,20843.0,623|48395|1290973
2073910.0,6250.46|75981|1293758,175717.0,6250.46|75981|1293758
2073171.0,626.37|55762|1293778,172319.0,626.37|55762|1293778
2073173.0,626.37|55767|1293778,172320.0,626.37|55767|1293778
2073366.0,627.0756|62685|1279893,172611.0,627.0756|62685|1279893
40800.0,6276.0058|7681|1270394,6436.0,6276.0058|7681|1270394
2072500.0,628.8139|42646|1279893,135421.0,628.8139|42646|1279893
2069125.0,6298.3813|49220|1290807,20857.0,6298.3813|49220|1290807
24447.0,63.007|18936|1224590,2215.0,63.007|18936|1224590
2068175.0,63.1767|44814|1288373,18343.0,63.1767|44814|1288373
2071855.0,63.224|49433|1224590,100517.0,63.224|49433|1224590
2068981.0,63.5636|48089|1277694,20470.0,63.5636|48089|1277694
2074280.0,631.912|65137|1274546,176876.0,631.912|65137|1274546
2068921.0,6313.131|42923|1281575,20203.0,6313.131|42923|1281575
2072377.0,63277.275|46843|1289810,120755.0,63277.275|46843|1289810
2069907.0,635.4036|50027|1290437,29078.0,635.4036|50027|1290437
2068548.0,639.646|44527|1270394,19311.0,639.646|44527|1270394
2071650.0,64.146|27245|1224590,82630.0,64.146|27245|1224590
2073326.0,64.1841|8021|1290929,172529.0,64.1841|8021|1290929
2068674.0,64.4026|19101|1277694,19681.0,64.4026|19101|1277694
2073720.0,64.46|62859|1289266,174448.0,64.46|62859|1289266
2068434.0,64.4742|46700|1289651,19074.0,64.4742|46700|1289651
2073714.0,64.47|56321|1289266,174450.0,64.47|56321|1289266
18209.0,64.566|17331|1224590,1765.0,64.566|17331|1224590
2073729.0,640|57292|1295774,176103.0,640|57292|1295774
2071424.0,643.6851|50016|1270394,50251.0,643.6851|50016|1270394
2072528.0,643.91|42942|1279893,138614.0,643.91|42942|1279893
2069466.0,64304.429236|20911|1268749,21173.0,64304.429236|20911|1268749
67853.0,644.3039|13003|1270394,17647.0,644.3039|13003|1270394
36734.0,64416.94527|19719|1268749,3804.0,64416.94527|19719|1268749
2072079.0,6442.054|41673|1286657,95595.0,6442.054|41673|1286657
2078711.0,645.7695|46744|1279893,182523.0,645.7695|46744|1279893
2072127.0,647.84|17217|1278266,97804.0,647.84|17217|1278266
2075944.0,648.719|62449|1293778,179324.0,648.719|62449|1293778
2068681.0,65.3791|16702|1277694,19682.0,65.3791|16702|1277694
2076797.0,65.4178|78054|1291020,182004.0,65.4178|78054|1291020
15272.0,65.689|15464|1224590,1537.0,65.689|15464|1224590
2074691.0,65000|58447|1295606,177431.0,65000|58447|1295606
2074134.0,6507.7053|76800|1279892,176396.0,6507.7053|76800|1279892
2073372.0,651.3799|62912|1279892,172610.0,651.3799|62912|1279892
2068389.0,653.06|8021|1278266,18525.0,653.06|8021|1278266
67860.0,656.67|42013|1287389,17481.0,656.67|42013|1287389
2073762.0,65757.061433|49339|1268749,176339.0,65757.061433|49339|1268749
2069249.0,6579.575|47037|1287680,20598.0,6579.575|47037|1287680
2077853.0,6581.1988|76751|1294040,181309.0,6581.1988|76751|1294040
2072359.0,6585.944|55781|1288769,119657.0,6585.944|55781|1288769
2069347.0,659.830418|47716|1289701,20980.0,659.830418|47716|1289701
67124.0,65|42824|1288373,16984.0,65|42824|1288373
2072075.0,66.23|42264|1293567,93932.0,66.23|42264|1293567
65562.0,660.1092|19315|1270394,16378.0,660.1092|19315|1270394
67236.0,660.2795|42467|1270394,17382.0,660.2795|42467|1270394
2076050.0,6606.9598|76013|1279892,179175.0,6606.9598|76013|1279892
2072840.0,661.157|56103|1293778,160239.0,661.157|56103|1293778
2072242.0,6611.3284|43801|1279892,111506.0,6611.3284|43801|1279892
66659.0,6648.0078|17079|1288943,16468.0,6648.0078|17079|1288943
2068520.0,6649.284115|44773|1289701,19124.0,6649.284115|44773|1289701
2074144.0,665.4912|75851|1278330,177676.0,665.4912|75851|1278330
42564.0,665.492|19102|1278330,7727.0,665.492|19102|1278330
42562.0,665.492|21603|1278330,7723.0,665.492|21603|1278330
42565.0,665.492|8841|1278330,7725.0,665.492|8841|1278330
42729.0,665.49|17473|1278330,7750.0,665.49|17473|1278330
42577.0,665.49|19101|1278330,7730.0,665.49|19101|1278330
42752.0,665.49|19299|1278330,7741.0,665.49|19299|1278330
42726.0,665.49|20008|1278330,7744.0,665.49|20008|1278330
42722.0,665.49|20011|1278330,7740.0,665.49|20011|1278330
42725.0,665.49|20029|1278330,7748.0,665.49|20029|1278330
42721.0,665.49|20961|1278330,7736.0,665.49|20961|1278330
42585.0,665.49|21052|1278330,7733.0,665.49|21052|1278330
42751.0,665.49|21803|1278330,7745.0,665.49|21803|1278330
42568.0,665.49|22675|1278330,7729.0,665.49|22675|1278330
42750.0,665.49|22975|1278330,7743.0,665.49|22975|1278330
42727.0,665.49|25326|1278330,7746.0,665.49|25326|1278330
42724.0,665.49|25398|1278330,7751.0,665.49|25398|1278330
42584.0,665.49|25405|1278330,7732.0,665.49|25405|1278330
42790.0,665.49|25412|1278330,7752.0,665.49|25412|1278330
43083.0,665.49|25497|1278330,7754.0,665.49|25497|1278330
67811.0,665.49|7414|1278330,17497.0,665.49|7414|1278330
42588.0,6654.9063|17573|1278330,7734.0,6654.9063|17573|1278330
42723.0,6654.9063|23514|1278330,7739.0,6654.9063|23514|1278330
42628.0,6654.9063|25394|1278330,7731.0,6654.9063|25394|1278330
42567.0,6654.9083|9257|1278330,7728.0,6654.9083|9257|1278330
2068455.0,666.444|17420|1289282,19135.0,666.444|17420|1289282
2069560.0,666.444|50474|1289282,182872.0,666.444|50474|1289282
2073167.0,6667.4223|62692|1279892,172354.0,6667.4223|62692|1279892
2069388.0,666|48395|1290974,20842.0,666|48395|1290974
2068131.0,66757.8884|42045|1273278,18209.0,66757.8884|42045|1273278
2069734.0,668.61|46839|1287389,21524.0,668.61|46839|1287389
2073201.0,6692.634|62782|1279892,172446.0,6692.634|62782|1279892
2073219.0,67.262|25400|1270123,172480.0,67.262|25400|1270123
8390.0,67.485|11969|1224590,1165.0,67.485|11969|1224590
2072207.0,6709.03|57398|1293758,105439.0,6709.03|57398|1293758
65671.0,672.7455|20428|1288255,15738.0,672.7455|20428|1288255
65667.0,672.7455|29597|1288255,15742.0,672.7455|29597|1288255
2068853.0,672.961|45005|1274546,20043.0,672.961|45005|1274546
39682.0,67228.943773|23350|1268749,5317.0,67228.943773|23350|1268749
2073821.0,674.06|75704|1293917,174757.0,674.06|75704|1293917
2072531.0,6744.9118|56014|1279892,138615.0,6744.9118|56014|1279892
60576.0,6745.5901|30373|1285964,14058.0,6745.5901|30373|1285964
67252.0,6775.068|33942|1288901,17088.0,6775.068|33942|1288901
2068053.0,6788.844|43774|1289348,17794.0,6788.844|43774|1289348
2077329.0,680.814|72333|1294040,180810.0,680.814|72333|1294040
2073263.0,680.9786|42253|1279893,172551.0,680.9786|42253|1279893
2073247.0,6813.5207|56195|1279892,172509.0,6813.5207|56195|1279892
2074851.0,682.1934|48290|1294282,177805.0,682.1934|48290|1294282
2068317.0,6822.609|23808|1286657,18362.0,6822.609|23808|1286657
2069596.0,684.09|22053|1278266,21152.0,684.09|22053|1278266
2075446.0,684.1302|62637|1294040,178418.0,684.1302|62637|1294040
47419.0,685.955|9687|1270123,155956.0,685.955|9687|1270123
2069198.0,687.07|49402|1274546,20606.0,687.07|49402|1274546
2073756.0,688.523|62884|1293778,174535.0,688.523|62884|1293778
2068177.0,68902.704|44636|1286657,18070.0,68902.704|44636|1286657
2073295.0,6896.6468|41432|1279892,172594.0,6896.6468|41432|1279892
2069394.0,69.111|44384|1224590,21123.0,69.111|44384|1224590
2076205.0,69.13|77239|1289266,179734.0,69.13|77239|1289266
2068824.0,69.1646|17217|1277694,20147.0,69.1646|17217|1277694
2073606.0,69.352|57380|1294693,173417.0,69.352|57380|1294693
2068475.0,69.375|23970|1277694,19023.0,69.375|23970|1277694
66956.0,69.4752|29975|1288373,16772.0,69.4752|29975|1288373
2068017.0,69.6215|43916|1288373,17992.0,69.6215|43916|1288373
46660.0,6909.0118|15676|1281246,9473.0,6909.0118|15676|1281246
67189.0,6911.328|42172|1287680,17169.0,6911.328|42172|1287680
38790.0,6915.4531|18459|1276931,4538.0,6915.4531|18459|1276931
44969.0,6939.842|25139|1280882,8277.0,6939.842|25139|1280882
40907.0,6969.8068|23737|1277528,6536.0,6969.8068|23737|1277528
38399.0,6983.9187|22756|1276730,4571.0,6983.9187|22756|1276730
18838.0,7.3393|17572|1263198,1734.0,7.3393|17572|1263198
2068539.0,7.409|20870|1275496,18990.0,7.409|20870|1275496
2069511.0,7.467|43000|1275496,20967.0,7.467|43000|1275496
22437.0,7.5067|18533|1263198,2049.0,7.5067|18533|1263198
2069835.0,7.677|19834|1275496,21562.0,7.677|19834|1275496
2073803.0,7.7008|17868|1295831,174506.0,7.7008|17868|1295831
2072973.0,7.7487|62305|1294125,172658.0,7.7487|62305|1294125
2068911.0,70.373|49013|1224590,20398.0,70.373|49013|1224590
2068734.0,70.5926|48268|1277694,19691.0,70.5926|48268|1277694
2074187.0,70.72|68146|1289266,176544.0,70.72|68146|1289266
2074093.0,700000|46159|1296046,176354.0,700000|46159|1296046
2075150.0,700000|60364|1294709,178062.0,700000|60364|1294709
2073454.0,70000|46112|1295735,173135.0,70000|46112|1295735
2073453.0,70000|46375|1295735,173134.0,70000|46375|1295735
2076469.0,70000|77749|1296562,180281.0,70000|77749|1296562
2073480.0,701.09|53705|1293758,176096.0,701.09|53705|1293758
2068477.0,7016.546548|44621|1289701,18861.0,7016.546548|44621|1289701
2074288.0,702.7901|57760|1294040,176897.0,702.7901|57760|1294040
2074204.0,7061.41|48298|1294282,176543.0,7061.41|48298|1294282
2073812.0,707.914|9257|1289282,174756.0,707.914|9257|1289282
38764.0,7089.4333|21191|1276935,4514.0,7089.4333|21191|1276935
2068448.0,70|47041|1290093,18817.0,70|47041|1290093
2069320.0,71.259|17420|1288912,20721.0,71.259|17420|1288912
2069535.0,71.259|50474|1288912,182877.0,71.259|50474|1288912
2073844.0,71.7027|76048|1295831,176840.0,71.7027|76048|1295831
2068542.0,71.741|47168|1224590,19292.0,71.741|47168|1224590
2068180.0,71.8891|43280|1289651,18050.0,71.8891|43280|1289651
2068323.0,71.965|46905|1224590,18583.0,71.965|46905|1224590
67583.0,712.2143|43286|1269016,17344.0,712.2143|43286|1269016
2069109.0,713.4537|49406|1290062,20673.0,713.4537|49406|1290062
2077824.0,7177.79|66577|1275234,181307.0,7177.79|66577|1275234
2071643.0,7183.5|48061|1287389,67609.0,7183.5|48061|1287389
67873.0,72.0204|43808|1288373,17750.0,72.0204|43808|1288373
2071907.0,72.3936|17571|1291020,94489.0,72.3936|17571|1291020
2074298.0,72.59923|22227|1295777,179223.0,72.59923|22227|1295777
2071914.0,72.7495|20428|1291020,94476.0,72.7495|20428|1291020
2073059.0,72.783|21188|1272135,168110.0,72.783|21188|1272135
46197.0,720.7677|27176|1269016,8321.0,720.7677|27176|1269016
2068166.0,721.5468|29975|1289720,18195.0,721.5468|29975|1289720
2076342.0,722.17|44008|1295983,180288.0,722.17|44008|1295983
2076637.0,7276.24103|10110|1296234,181685.0,7276.24103|10110|1296234
2076203.0,7276.24103|12267|1296234,181670.0,7276.24103|12267|1296234
2076666.0,7276.24103|15464|1296234,181687.0,7276.24103|15464|1296234
2076601.0,7276.24103|16059|1296234,181679.0,7276.24103|16059|1296234
2076401.0,7276.24103|17806|1296234,181676.0,7276.24103|17806|1296234
2076964.0,7276.24103|20428|1296234,181696.0,7276.24103|20428|1296234
2076672.0,7276.24103|21254|1296234,181691.0,7276.24103|21254|1296234
2075675.0,7276.24103|21842|1296234,181663.0,7276.24103|21842|1296234
2076668.0,7276.24103|27284|1296234,181689.0,7276.24103|27284|1296234
2076667.0,7276.24103|30381|1296234,181688.0,7276.24103|30381|1296234
2076006.0,7276.24103|42676|1296234,181665.0,7276.24103|42676|1296234
2076735.0,7276.24103|46595|1296234,181694.0,7276.24103|46595|1296234
2076611.0,7276.24103|46660|1296234,181680.0,7276.24103|46660|1296234
2076576.0,7276.24103|47004|1296234,181678.0,7276.24103|47004|1296234
2076338.0,7276.24103|48991|1296234,181674.0,7276.24103|48991|1296234
2076106.0,7276.24103|49637|1296234,181666.0,7276.24103|49637|1296234
2076207.0,7276.24103|7414|1296234,181671.0,7276.24103|7414|1296234
2076343.0,7276.24103|77349|1296234,181675.0,7276.24103|77349|1296234
2075847.0,7276.24103|77682|1296234,181664.0,7276.24103|77682|1296234
2076618.0,7276.24103|77977|1296234,181682.0,7276.24103|77977|1296234
2076704.0,7276.24103|9687|1296234,181692.0,7276.24103|9687|1296234
2076500.0,72762.41036|42045|1296234,181677.0,72762.41036|42045|1296234
2073010.0,73.2232|54080|1272135,167031.0,73.2232|54080|1272135
2073691.0,73.4843|8959|1295777,176669.0,73.4843|8959|1295777
2069138.0,73.667|49535|1224590,20761.0,73.667|49535|1224590
2068874.0,73.8299|48916|1289651,20667.0,73.8299|48916|1289651
32083.0,7304.3885|19994|1273278,2575.0,7304.3885|19994|1273278
2073027.0,730|58506|1294720,167572.0,730|58506|1294720
